p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene
1.140283964393127e-18	2.1742531076227873	0.59	0.045	2.2026865340182036e-14	Tro
1.1540665196862895e-18	-2.840141248533485	0.59	0.961	2.2293102960780056e-14	Spint2
1.1886107554690578e-18	-2.708671279822525	0.436	0.978	2.296039396339579e-14	Cyb5a
1.235871504062605e-18	2.5992791753895736	0.564	0.045	2.387332984397734e-14	Gfra1
1.4201901871196079e-18	2.1325611719409805	0.564	0.039	2.7433813844589464e-14	Gabra5
1.6685246322239286e-18	1.8075392294441284	1	0.955	3.2230890320669626e-14	Tuba1a
1.9010131450727295e-18	-3.393948551634356	0.667	0.944	3.672187092336992e-14	Krt7
2.4197275265196416e-18	-2.099010814923375	0.667	0.983	4.674187662977992e-14	Tmem238
9.598672818179999e-18	1.7821331195985994	1	0.966	1.8541756282878303e-13	Tmsb4x
1.0503868027981867e-17	1.798586691906207	0.385	0	2.0290321869652572e-13	Ppp1r1a
1.1609268185757803e-17	1.7512607234243713	0.59	0.05	2.242562335442835e-13	Cacng4
1.2760399773876626e-17	-3.3109428440553703	0.231	0.899	2.464926424319748e-13	Atp8b1
1.3143069077912465e-17	2.4754404353721506	0.974	0.413	2.538846653780351e-13	Foxp2
1.4188397539899717e-17	2.21854586300969	0.821	0.145	2.7407727527824285e-13	D430041D05Rik
1.6211139501771048e-17	1.8205092559330447	1	0.793	3.1315058175571135e-13	B3galt1
2.208959453224101e-17	2.267933329439689	0.974	0.408	4.267046975792996e-13	Tubb3
2.448990703665938e-17	-4.478603679029082	0	0.855	4.730715342271492e-13	Gpx2
2.4872052312197784e-17	1.9626812461248586	0.744	0.117	4.804534345147246e-13	Jam3
2.7740250318531763e-17	-3.489061608005663	0.231	0.899	5.358584154030781e-13	Anxa4
5.038497327077854e-17	-2.4115362080733487	0.923	0.955	9.73286528671629e-13	Limch1
7.288882914145637e-17	2.6753044543333537	0.795	0.184	1.4079935125255127e-12	Anks1b
9.830652241164722e-17	1.0138306447030012	1	0.994	1.8989870934257895e-12	Nfib
1.1428824649296854e-16	1.94749920791997	0.513	0.039	2.2077060575046735e-12	4930578M01Rik
1.2109188463093802e-16	1.7559402449260557	1	0.687	2.33913193541583e-12	Kif5c
1.4795321124733957e-16	2.3729338889053566	0.359	0	2.8580121816648586e-12	Rbfox3
1.921030251394282e-16	2.4118399578473992	0.872	0.313	3.7108541366183346e-12	Pou2f2
2.314439978029383e-16	-1.6575558605712255	0.974	0.994	4.470803705559359e-12	Cystm1
3.037663547162246e-16	-4.4432410045464055	0	0.821	5.867854674053311e-12	Cnpy1
3.052687049467365e-16	-3.736944768958889	0.026	0.827	5.896875573456109e-12	Sult2b1
3.525647206781502e-16	2.117913257685517	0.897	0.33	6.8104927093398275e-12	Nsg1
4.0286228793722703e-16	2.2995874932346725	0.744	0.184	7.782090816083415e-12	Tcaf1
4.2819068765422047e-16	-1.521484294146564	1	1	8.271359513416576e-12	Arpc5l
4.580307296973155e-16	2.203981368808804	0.615	0.084	8.847779605563043e-12	Phactr3
5.180485100647945e-16	1.7301413102353407	0.974	0.855	1.0007143068921637e-11	Sox4
7.086697208814262e-16	2.5953936423118704	0.564	0.061	1.368937299826651e-11	Slc35f1
7.741461164767935e-16	1.9908385533302282	1	0.654	1.495418053198222e-11	Auts2
8.488820990926372e-16	-2.255451811277087	0.538	0.933	1.6397855508172473e-11	Mpzl1
8.513356130253921e-16	1.9806388818980876	1	0.408	1.64452500368115e-11	Gpc6
1.0111551440906192e-15	2.341097883700059	0.923	0.374	1.9532483918398492e-11	Mapk10
1.0233940519604372e-15	-3.884448676014439	0	0.804	1.9768902901719767e-11	Dsp
1.6147193058606191e-15	-1.36015486721012	0.949	0.989	3.119153283130958e-11	H2afj
1.626272228449092e-15	2.1710886537600707	0.692	0.117	3.141470063695111e-11	Ndn
1.6282125651502175e-15	2.432376233949916	0.795	0.196	3.145218212100675e-11	Fras1
1.6494488644309059e-15	1.2099052410327775	1	0.955	3.186240371421181e-11	Tcf4
1.6565529052667949e-15	2.4153979107412953	0.897	0.352	3.199963247103868e-11	Ppfia2
1.9011397868032635e-15	1.9830943734408317	0.846	0.291	3.672431726167864e-11	Mex3a
2.305096108748096e-15	3.3070198079252813	0.385	0.011	4.452754153268697e-11	Dpp10
3.2023253111181667e-15	-3.437118416259609	0.051	0.804	6.185931803486963e-11	Tmem184a
3.3860810124210214e-15	3.2618514972105888	0.462	0.034	6.540892691693687e-11	Dpysl3
3.563573403031382e-15	-1.9373368925911727	0.718	0.983	6.88375474263572e-11	Kcnk1
4.339051011141623e-15	-3.2541824772037673	0.051	0.799	8.381744838222273e-11	Col18a1
4.463929183210957e-15	1.5171019905305485	1	0.804	8.622972003208605e-11	Stmn3
4.9731055655942506e-15	-3.821687801106611	0.051	0.799	9.606548021058414e-11	Etl4
5.068266797273871e-15	1.4163025978253743	1	0.95	9.790370972293936e-11	Map1b
5.526492986348588e-15	2.364820772853193	0.59	0.078	1.0675526501729568e-10	Gli3
9.446979366672744e-15	1.8727783163095268	0.641	0.106	1.824873004260174e-10	Hrk
9.598310282667926e-15	-3.247957937626699	0.231	0.86	1.854105597302963e-10	Dapk2
1.4408608779194295e-14	-3.309596035239897	0.282	0.86	2.783310957876962e-10	Enpep
1.7512431519567553e-14	2.2648522446339365	0.41	0.022	3.3828763966348644e-10	Nell2
1.7635482146790676e-14	1.7181968450726635	1	0.721	3.406646086295555e-10	Pcsk1n
1.7650385580469788e-14	2.0805627798882247	0.462	0.039	3.409524982579349e-10	Slit1
1.8723879632017154e-14	1.964408652769678	1	0.592	3.6168918285167537e-10	Kcnh7
1.894459750488748e-14	2.23109598086373	0.949	0.503	3.6595279000191144e-10	Klhl13
2.2686544873089004e-14	-3.3398226286744994	0	0.76	4.3823598731346027e-10	St14
2.562129973437599e-14	2.1272478950797598	0.564	0.073	4.94926646968941e-10	Lin7a
2.7544292211402753e-14	2.0281579477248224	0.308	0	5.32073092647667e-10	Dcx
2.8366320949441327e-14	1.7418537623866004	0.564	0.073	5.479522217803581e-10	Atp1a3
2.84840950508285e-14	-1.999375131027911	0.923	0.994	5.502272640968541e-10	Tmem158
2.9701987402705254e-14	-2.9018472284867065	0.667	0.922	5.737532906580574e-10	Id4
3.208895394105095e-14	-1.3470435747580605	1	0.989	6.198623232792813e-10	Reep5
3.295278331715094e-14	-4.360428321221279	0	0.754	6.365489153374048e-10	Skap1
3.3521472713693024e-14	1.729463794255135	0.949	0.391	6.475342884104082e-10	Sobp
3.377452200800883e-14	1.5953465112506182	0.59	0.078	6.524224416287065e-10	Fhl1
3.7185988174805095e-14	-2.3253866209200513	0.385	0.899	7.1832173357271e-10	Tst
3.883997622165265e-14	-3.577874494168479	0.026	0.76	7.502718206736641e-10	Esrp1
4.268766645657093e-14	2.0813081317567614	0.897	0.346	8.245976529415806e-10	Ppm1e
4.44698910128862e-14	1.7102931659672282	1	0.749	8.590248846959228e-10	Syt11
5.049055152924136e-14	1.9440531429499912	0.846	0.274	9.753259838903554e-10	Zeb2
5.090281295285974e-14	1.617107076345225	0.333	0.006	9.832896378103916e-10	Gpr179
5.184838102789334e-14	2.36765662560503	0.923	0.57	1.0015551763158158e-9	Neto2
5.983982213778027e-14	1.8526591939396964	0.615	0.106	1.1559258442355014e-9	Fndc4
6.3195977569863e-14	-3.4039696632312735	0.051	0.765	1.2207566987170437e-9	Spint1
6.81744852661185e-14	-3.128748457002213	0.231	0.821	1.3169265318856111e-9	Upp1
6.889178359956357e-14	-3.359952169302676	0	0.743	1.3307825837927695e-9	Cited4
7.415687890914999e-14	2.4370238148476755	0.872	0.313	1.4324884298880503e-9	Pcdh7
8.385382122421519e-14	1.596258171687934	0.462	0.039	1.6198042645881648e-9	Asphd2
8.689872843424247e-14	2.01551901191729	0.846	0.279	1.6786227371642618e-9	Nfix
8.908996500379783e-14	1.907739013209053	0.974	0.609	1.7209508539783628e-9	Greb1l
9.292331099595537e-14	2.55602717729881	0.487	0.05	1.7949995985088698e-9	Epha5
1.1057146795687088e-13	2.5356536715802065	0.795	0.285	2.1359090465228748e-9	Syn3
1.2403945320752937e-13	-3.0290074777698845	0.103	0.782	2.3960701176098448e-9	Ret
1.2666755855540483e-13	-3.3996231217079242	0.026	0.743	2.446837228614755e-9	Cib3
1.3167694247173906e-13	-2.8484217964979504	0.179	0.81	2.5436034977265835e-9	Ocln
1.4362541962544923e-13	1.5682812893645186	0.436	0.034	2.7744122309048028e-9	Shc2
1.446885494301267e-13	-2.0481370226788536	0.436	0.916	2.7949487093417574e-9	Lima1
1.522838758312824e-13	2.2213947776344485	0.769	0.212	2.9416676294328823e-9	Negr1
1.6819437163430038e-13	1.8372166375350827	0.436	0.034	3.2490106768597803e-9	Ptpro
1.9961516621330777e-13	-2.4282580282325217	0.256	0.855	3.855966165742466e-9	Patj
2.0359844986493858e-13	-3.1295785879648665	0	0.726	3.9329112560410185e-9	F11r
2.0768959301096402e-13	-3.570559971459915	0.154	0.793	4.011939868192792e-9	Nr3c2
2.126454301754902e-13	-2.783008884275326	0.154	0.782	4.107671774699945e-9	Lsr
2.172693943850504e-13	1.586224722494416	0.974	0.514	4.196992891336018e-9	Pkia
2.348051254871827e-13	1.9493018106912177	0.59	0.101	4.535730609035909e-9	Sacs
2.568852667941815e-13	-2.60326526304618	0.154	0.793	4.962252698663204e-9	Vamp8
2.677607918241846e-13	1.4014136402800417	1	0.95	5.1723352156677745e-9	Sfta3-ps
2.8189138431662234e-13	4.402326642242439	0.564	0.101	5.445295870844194e-9	Nrxn3
2.97097716723452e-13	1.6769931690300761	0.385	0.022	5.7390365939469225e-9	Lingo1
3.0369832629392086e-13	1.7672418886623955	0.897	0.475	5.8665405690196695e-9	Dennd5a
3.271368054534636e-13	1.1562080016922998	1	0.849	6.319301670944557e-9	Csnk1e
3.324959751312249e-13	-2.4363185371329292	0.359	0.855	6.4228247516098715e-9	Rap1gap2
3.588663249243837e-13	-1.1424583976166214	0.897	1	6.93222079856432e-9	Ifitm2
3.6479843679018263e-13	1.450173871210928	0.41	0.028	7.046811403475958e-9	Plppr3
4.793383803521212e-13	0.9760833164628526	1	0.972	9.259379493261926e-9	Ttc3
4.830772078020203e-13	1.6801751298426142	0.897	0.486	9.331602423111628e-9	Chn1
5.198973511079761e-13	1.9693870077881859	0.667	0.14	1.0042857131352776e-8	Gpm6b
5.356920399853599e-13	-2.087309016303986	0.359	0.883	1.0347963136397197e-8	Rap1gap
5.40431586144038e-13	1.5931364570247872	0.333	0.011	1.0439516949544381e-8	Mdga1
6.212486546939314e-13	1.1480348684569028	1	0.916	1.2000660262722674e-8	Marcks
6.224508523449719e-13	2.2347764678218516	0.41	0.034	1.2023883114747823e-8	Ano4
6.384662719028745e-13	1.8603355433796374	0.667	0.151	1.2333252974347827e-8	Armcx4
6.816102989543452e-13	1.6920174401624892	0.949	0.587	1.3166666144901087e-8	Gm1673
6.983778352963708e-13	-3.3359262016105387	0.154	0.765	1.3490564644419994e-8	Galnt14
7.171700448594554e-13	-1.9303487493723361	0.744	0.972	1.38535737565501e-8	Cdh13
8.285125648422207e-13	-3.077238490006644	0	0.704	1.600437721505718e-8	Bspry
8.435743271937352e-13	1.0590919986507417	0.308	0.006	1.6295325278401382e-8	Ccdc172
1.038698944229658e-12	-1.5250279238593802	0.949	0.939	2.0064547505684303e-8	Ascl1
1.049361629987099e-12	2.062465019899352	0.692	0.168	2.0270518606460792e-8	Pak3
1.0925881548242664e-12	1.406189333699297	0.974	0.788	2.1105525386740356e-8	Ncam1
1.1144565863337058e-12	1.9846253589147769	0.872	0.385	2.1527957878208196e-8	Pak7
1.1378268161444126e-12	1.6748719570524446	0.821	0.296	2.197940060746162e-8	Gucy1b1
1.1682378985678566e-12	-3.2789618416240396	0	0.698	2.2566851486635286e-8	Ap1m2
1.2864140845295043e-12	1.4576938558474026	0.974	0.765	2.4849660870856432e-8	Elavl3
1.346628775331952e-12	-2.781488442152632	0.154	0.771	2.6012828053087318e-8	Hsbp1l1
1.4158004857353941e-12	1.5187041832722719	1	0.581	2.7349017982950608e-8	Trim35
1.4257426553820608e-12	1.547842676159802	0.923	0.436	2.754107087401527e-8	1500004A13Rik
1.5145549334946536e-12	2.1721552909093558	0.564	0.084	2.9256657650316224e-8	Gpc3
1.6406695732918923e-12	2.5837503445075742	0.564	0.101	3.1692814147279486e-8	Slit2
1.7620369543776192e-12	-2.436559947983225	0.564	0.888	3.403726784771247e-8	Cdc14a
1.8703090122633243e-12	1.5168449317104205	0.436	0.045	3.612875918989064e-8	Lrrc4b
1.887153500040597e-12	-2.882019487869509	0.256	0.788	3.645414416028421e-8	Zfp618
2.156075163167691e-12	-2.7294729034871086	0.103	0.737	4.164890392691029e-8	Myh14
2.771540478986212e-12	-2.7304716743251176	0.026	0.726	5.3537847432576656e-8	Galnt3
2.80925965050881e-12	1.861192457195818	0.692	0.201	5.4266468668878686e-8	Soga1
2.8297601387706895e-12	1.2303404754410887	0.949	0.497	5.466247660063341e-8	Cald1
3.191794462893779e-12	1.4166124629963484	1	0.737	6.165589363971913e-8	Ptn
3.2987158573588265e-12	2.539532364264003	0.359	0.022	6.372129421660045e-8	Ppp2r2b
3.704330617302683e-12	-1.0827849441534119	1	0.994	7.155655453443592e-8	Mpc2
3.7613865694145066e-12	1.7957551800409948	0.744	0.263	7.265870436138003e-8	Rnf165
3.86456388772857e-12	1.7202755270097194	1	0.709	7.465178061925279e-8	Cadm2
3.918703602493393e-12	2.895743985980506	0.333	0.017	7.569759748936487e-8	Asic2
4.283769541303955e-12	2.7278116212726324	0.538	0.089	8.27495762293685e-8	Opcml
4.461177592305416e-12	1.6646433136917809	0.769	0.235	8.617656755056372e-8	Cplx1
4.731700857830943e-12	0.9684448968266048	0.256	0	9.140226547072032e-8	Gm15691
4.731700857830943e-12	1.0101033590970125	0.256	0	9.140226547072032e-8	Slitrk1
5.49713922944933e-12	1.9894445101657716	0.487	0.067	1.0618823849527271e-7	Gria3
5.535095659363057e-12	1.7071420074973076	0.872	0.385	1.0692144285191618e-7	Sh3bgrl
5.750927035757195e-12	1.6016570456515917	1	0.665	1.1109065754972175e-7	Dpp6
6.518385524238413e-12	-1.9080404560969288	0.59	0.911	1.2591565317171342e-7	Atp1b1
6.87328077986066e-12	-2.804343643795213	0.051	0.732	1.3277116482456837e-7	Elf3
7.131145172302778e-12	1.954304548801448	0.897	0.486	1.3775233129337276e-7	Mllt11
8.215263070796027e-12	1.46486095693823	0.333	0.017	1.5869423673856687e-7	Bcl11b
8.456195581830398e-12	0.8972600558010886	1	0.95	1.633483300542178e-7	Cenpv
8.830882940111629e-12	-2.32003297742695	0.41	0.855	1.7058616575413634e-7	Pcsk1
8.933620538412784e-12	1.2852570058603363	0.949	0.536	1.7257074794051976e-7	Gpr27
9.351090807292802e-12	1.3476838513318001	0.333	0.017	1.8063502112447506e-7	Nsg2
9.630156341502042e-12	1.1639806310699616	0.282	0.006	1.8602573004879495e-7	Apc2
9.709237045218567e-12	1.0199608140135887	1	0.989	1.8755333200248705e-7	Tubb5
9.709237045218567e-12	0.8744431572480287	1	0.989	1.8755333200248705e-7	Fabp5
9.76284725813976e-12	1.5605379285578487	0.333	0.017	1.8858892048548574e-7	Slc24a2
9.79283901440328e-12	1.695726686483549	0.564	0.106	1.8916827124122817e-7	Pwwp3b
1.0911435518471173e-11	1.4586753798166474	1	1	2.1077619991030765e-7	Cacna2d1
1.2023538920690257e-11	-0.9877518506005274	1	0.994	2.322587013309737e-7	Atp6v0b
1.2362907650191437e-11	-2.9477977889489377	0.026	0.676	2.38814287078748e-7	Tmc4
1.3368816191116463e-11	1.639763231118259	0.667	0.162	2.582454223637967e-7	Lrch2
1.3489049530502068e-11	-3.1273142066168322	0.128	0.721	2.605679697807084e-7	Kcnh8
1.506160486843531e-11	1.9413208577668921	0.821	0.346	2.909450212435649e-7	Kcnj6
1.5895131354663554e-11	1.4465305485042916	1	0.81	3.070462523780359e-7	Ckb
1.6699547779696508e-11	-2.1384145653982323	0.513	0.877	3.2258516446039747e-7	Shroom3
1.700615876060199e-11	1.4721673143798992	0.744	0.201	3.285079687785486e-7	Ptprn
1.842876978811914e-11	-2.3042639708579746	0.333	0.816	3.559885459970974e-7	Map3k15
1.8599908961799757e-11	1.5221163944005207	1	0.687	3.592944414150859e-7	Adgrb3
1.881365916906533e-11	-2.0432462930548017	0.821	0.899	3.6342345416883494e-7	Pclo
1.9662562276041886e-11	-2.7567741212672305	0.128	0.726	3.798217154863011e-7	Stard10
2.2685433771096644e-11	-3.407799165940173	0	0.648	4.382145241562739e-7	Smoc2
2.5662840798853386e-11	1.5544389853547234	0.59	0.117	4.957290957114509e-7	Ttbk1
2.5662840798853386e-11	1.2984797082713833	0.59	0.117	4.957290957114509e-7	Arnt2
2.748343581464989e-11	-0.8750919638411627	1	1	5.308975296315919e-7	Uqcr10
2.8458921839300578e-11	2.279300589330389	0.923	0.48	5.497409931697693e-7	Cntnap2
3.111315341336946e-11	-2.8004066160357337	0	0.642	6.010127844860579e-7	Mal2
3.222265545167188e-11	1.3314073791903842	0.462	0.067	6.224450353599458e-7	Ak5
3.318194364651548e-11	-1.8311028229151112	0.513	0.866	6.409756054197396e-7	Ffar4
3.6120085850638587e-11	-3.127621561635398	0.051	0.67	6.977316983767856e-7	Slc12a8
3.664246199264694e-11	-1.8145280230372023	0.513	0.877	7.07822438311961e-7	Slco3a1
3.767837589852547e-11	1.3190014112894655	0.974	0.832	7.278331872318164e-7	Elavl4
3.935024357712447e-11	1.3973521475172366	0.949	0.754	7.601286551793134e-7	Rasal2
4.255839508670069e-11	-3.140326063649367	0	0.637	8.221005178897972e-7	Cldn6
4.3175973930634445e-11	1.3863437220717925	0.974	0.497	8.340302884180655e-7	Mdga2
4.355048162250725e-11	-1.8467285814663272	0.41	0.849	8.412646535019726e-7	Adi1
5.533783881649257e-11	0.9086075032247534	1	0.978	1.068961032418187e-6	Efna5
5.600177731615569e-11	-1.60168125990972	0.718	0.933	1.0817863324161796e-6	Ctsz
6.030563954976957e-11	1.1127081405980577	0.231	0	1.1649240391828989e-6	Cnr1
6.030563954976957e-11	0.9104252232303307	0.231	0	1.1649240391828989e-6	Tmem35a
6.189646872394589e-11	1.5453148071122416	0.872	0.48	1.1956540863404627e-6	Vstm2a
6.607555165222991e-11	-2.133764883333141	0.308	0.827	1.2763814312661253e-6	Rgs17
7.533153394468053e-11	-2.406816678618658	0.231	0.788	1.4551792412093938e-6	Scn9a
7.746350407679601e-11	-1.9942996058018934	0.564	0.911	1.4963625082514685e-6	Thsd4
9.307704371457894e-11	1.290187926285802	0.256	0.006	1.7979692534345215e-6	March11
9.344518939939311e-11	1.265975986244834	0.949	0.626	1.8050807236280768e-6	C530008M17Rik
9.376617898398995e-11	1.4595006251476392	0.41	0.05	1.8112812794337337e-6	Tubb4a
9.591086598162406e-11	1.7898739193492752	0.718	0.268	1.852710198167032e-6	Lgr5
9.603481345631925e-11	2.2963488670238776	0.41	0.056	1.8551044915357188e-6	Pde4b
9.718909737739312e-11	1.5701560349193626	0.282	0.011	1.8774017940391028e-6	Cdh9
1.0002719780215859e-10	2.397657469185177	0.667	0.196	1.9322253799442975e-6	Ralyl
1.0332145767600115e-10	-1.606200516994449	0.923	0.983	1.9958605979273142e-6	9030622O22Rik
1.0332145767600115e-10	-1.11814587385841	0.923	0.983	1.9958605979273142e-6	Hspa4l
1.0808041562887782e-10	1.5463517538126308	0.692	0.235	2.087789388703033e-6	Ltbp4
1.1048809879726631e-10	1.9730565123383048	0.513	0.101	2.134298604466793e-6	Srgap3
1.277098748015211e-10	-2.773570681224042	0.154	0.709	2.466971651540983e-6	Kcnk3
1.325874463205038e-10	1.7540261542572528	0.641	0.179	2.561191700573172e-6	Grid1
1.3673971721657072e-10	-1.2811317630571788	0.667	0.944	2.6414011174724965e-6	Josd2
1.3903173229716487e-10	1.5858267809472173	0.462	0.073	2.685675972784334e-6	Tspan6
1.4067006837732697e-10	1.3087643346892528	0.872	0.341	2.717323710844825e-6	Clip3
1.5466217054661463e-10	0.9623532006124931	1	0.899	2.9876091484489547e-6	Ctnnd2
1.5499926069499583e-10	-2.23419131908925	0.231	0.765	2.9941207188452345e-6	Baiap2l1
1.557736722996791e-10	-1.9119221150968433	0.462	0.86	3.009080027812901e-6	Pawr
1.6667881195889796e-10	1.8483790136343867	0.462	0.073	3.219734610610032e-6	Fstl4
1.6712941548470155e-10	1.714098544780747	0.667	0.184	3.22843891891798e-6	Camk2b
1.720102968801972e-10	-1.8829606102841048	0.282	0.777	3.3227229048347692e-6	Nucb1
1.9829732890574435e-10	1.6163950146100428	0.513	0.089	3.830509502472264e-6	P3h2
1.985484219539571e-10	-4.293778601576202	0.103	0.665	3.835359866884589e-6	Dlgap2
2.0954781013451343e-10	-2.4699231569122557	0.128	0.682	4.0478350483683955e-6	Cryba2
2.2330914236056434e-10	-2.8073212982891182	0.051	0.642	4.313662702979021e-6	1700019D03Rik
2.425313949114896e-10	2.0582133536644127	0.513	0.106	4.684978955505245e-6	Dach1
2.47238108947511e-10	1.6661304907253394	0.538	0.112	4.77589855053907e-6	Tmem179
2.563535371557949e-10	-1.4586766808820768	0.872	0.939	4.95198127723849e-6	Cadps2
2.5670870274616957e-10	1.5769408138512269	0.641	0.173	4.9588420109477574e-6	Ppargc1a
2.7041737571511566e-10	1.7177946670046276	0.513	0.095	5.2236524466888895e-6	2610316D01Rik
2.745333524041877e-10	1.8476112717042141	0.949	0.816	5.303160768391694e-6	Nnat
2.791566001304146e-10	1.3637599360408919	0.59	0.145	5.392468044719218e-6	Adcy3
3.1276855236738373e-10	-2.6867311744054856	0.026	0.615	6.041750126080751e-6	Grb7
3.1702036783283643e-10	1.3414905009715063	0.872	0.369	6.123882445426901e-6	Bcat1
3.2664962111947064e-10	1.4019354404723463	0.846	0.369	6.309890731164815e-6	Zfp462
3.5068013368373707e-10	-1.2693202451896082	0.821	0.983	6.774088142368749e-6	Oxr1
3.577299481883696e-10	-0.9100989602001952	0.974	1	6.910269409154736e-6	Guk1
4.0185584568217326e-10	-1.6607051067470056	0.667	0.894	7.76264937104254e-6	Vgll4
4.073296457366953e-10	-2.682683313202554	0.256	0.737	7.868386766695744e-6	Crip1
4.3140310234659475e-10	1.329312180681776	0.385	0.045	8.333413728029171e-6	Scrt1
4.39728056408368e-10	-2.531034082484316	0.179	0.704	8.494226865640445e-6	Man1a
4.5363087957025724e-10	-2.627710851194106	0.103	0.654	8.762787700658659e-6	Cdcp1
4.5931456925995716e-10	1.248769628625945	0.974	0.564	8.872579534394592e-6	Adam22
5.816335288259463e-10	1.7609269348186498	0.359	0.039	1.1235414876330805e-5	Dscam
5.847418160073209e-10	-1.037142724134725	0.923	0.978	1.1295457659813419e-5	Mbd2
